{'ticket': 203911706, 'order': 0, 'time': 1732166195, 'time_msc': 1732166195566, 'type': 2, 'entry': 0, 'magic': 0, 'position_id': 0, 'reason': 0, 'volume': 0.0, 'price': 0.0, 'commission': 0.0, 'swap': 0.0, 'profit': 6500.0, 'fee': 0.0, 'symbol': '', 'comment': 'D-ALLINT-USC-INT-2069944419', 'external_id': ''}
{'ticket': 217842628, 'order': 283596590, 'time': 1732876788, 'time_msc': 1732876788315, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283442690, 'reason': 5, 'volume': 0.02, 'price': 2662.523, 'commission': 0.0, 'swap': 0.0, 'profit': -6.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2662.523]', 'external_id': ''}
{'ticket': 217842633, 'order': 283596591, 'time': 1732876788, 'time_msc': 1732876788315, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283517125, 'reason': 5, 'volume': 0.04, 'price': 2662.523, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2662.523]', 'external_id': ''}
{'ticket': 217842637, 'order': 283596594, 'time': 1732876788, 'time_msc': 1732876788316, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283584810, 'reason': 5, 'volume': 0.08, 'price': 2662.523, 'commission': 0.0, 'swap': 0.0, 'profit': 26.2, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2662.523]', 'external_id': ''}
{'ticket': 217842744, 'order': 283596704, 'time': 1732876789, 'time_msc': 1732876789547, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 283596704, 'reason': 3, 'volume': 0.01, 'price': 2662.409, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 217844598, 'order': 283598844, 'time': 1732876860, 'time_msc': 1732876860240, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 283598844, 'reason': 3, 'volume': 0.02, 'price': 2662.158, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 217868168, 'order': 283628320, 'time': 1732878595, 'time_msc': 1732878595118, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283596704, 'reason': 5, 'volume': 0.01, 'price': 2661.409, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2661.409]', 'external_id': ''}
{'ticket': 217868232, 'order': 283628372, 'time': 1732878596, 'time_msc': 1732878596309, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 283628372, 'reason': 3, 'volume': 0.01, 'price': 2661.349, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 217876418, 'order': 283637027, 'time': 1732878760, 'time_msc': 1732878760716, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 283581588, 'reason': 5, 'volume': 0.01, 'price': 2664.179, 'commission': 0.0, 'swap': 0.0, 'profit': -1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2664.179]', 'external_id': ''}
{'ticket': 217876422, 'order': 283637032, 'time': 1732878760, 'time_msc': 1732878760717, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 283598844, 'reason': 5, 'volume': 0.02, 'price': 2664.179, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2664.179]', 'external_id': ''}
{'ticket': 217876598, 'order': 283637197, 'time': 1732878761, 'time_msc': 1732878761894, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 283637197, 'reason': 3, 'volume': 0.01, 'price': 2664.355, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 217921281, 'order': 283689457, 'time': 1732881185, 'time_msc': 1732881185271, 'type': 0, 'entry': 0, 'magic': 1, 'position_id': 283689457, 'reason': 3, 'volume': 0.02, 'price': 2661.006, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 217927020, 'order': 283696232, 'time': 1732881531, 'time_msc': 1732881531641, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283628372, 'reason': 5, 'volume': 0.01, 'price': 2660.349, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2660.349]', 'external_id': ''}
{'ticket': 217927059, 'order': 283696279, 'time': 1732881531, 'time_msc': 1732881531872, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 283696279, 'reason': 3, 'volume': 0.01, 'price': 2660.168, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 217962463, 'order': 283736173, 'time': 1732882975, 'time_msc': 1732882975495, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 283689457, 'reason': 5, 'volume': 0.02, 'price': 2663.122, 'commission': 0.0, 'swap': 0.0, 'profit': 4.2, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2663.122]', 'external_id': ''}
{'ticket': 217962464, 'order': 283736172, 'time': 1732882975, 'time_msc': 1732882975496, 'type': 1, 'entry': 1, 'magic': 1, 'position_id': 283637197, 'reason': 5, 'volume': 0.01, 'price': 2663.122, 'commission': 0.0, 'swap': 0.0, 'profit': -1.3, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2663.122]', 'external_id': ''}
{'ticket': 217963363, 'order': 283737076, 'time': 1732882979, 'time_msc': 1732882979349, 'type': 1, 'entry': 0, 'magic': 1, 'position_id': 283737076, 'reason': 3, 'volume': 0.02, 'price': 2663.302, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 1 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 217989487, 'order': 283766752, 'time': 1732884036, 'time_msc': 1732884036124, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283696279, 'reason': 5, 'volume': 0.01, 'price': 2661.257, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2661.257]', 'external_id': ''}
{'ticket': 217989490, 'order': 283766756, 'time': 1732884036, 'time_msc': 1732884036124, 'type': 0, 'entry': 1, 'magic': 1, 'position_id': 283737076, 'reason': 5, 'volume': 0.02, 'price': 2661.257, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2661.257]', 'external_id': ''}
{'ticket': 219330044, 'order': 285339690, 'time': 1733094301, 'time_msc': 1733094301526, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285339690, 'reason': 3, 'volume': 0.01, 'price': 2649.539, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219330118, 'order': 285339794, 'time': 1733094302, 'time_msc': 1733094302107, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285339794, 'reason': 3, 'volume': 0.01, 'price': 2649.346, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219332439, 'order': 285342609, 'time': 1733094350, 'time_msc': 1733094350385, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285339794, 'reason': 5, 'volume': 0.01, 'price': 2648.346, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2648.346]', 'external_id': ''}
{'ticket': 219332587, 'order': 285342778, 'time': 1733094351, 'time_msc': 1733094351946, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285342778, 'reason': 3, 'volume': 0.01, 'price': 2648.261, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219347094, 'order': 285364265, 'time': 1733095342, 'time_msc': 1733095342370, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285342778, 'reason': 5, 'volume': 0.01, 'price': 2647.261, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2647.261]', 'external_id': ''}
{'ticket': 219347558, 'order': 285364669, 'time': 1733095343, 'time_msc': 1733095343906, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285364669, 'reason': 3, 'volume': 0.01, 'price': 2646.806, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219351486, 'order': 285369577, 'time': 1733095496, 'time_msc': 1733095496476, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285369577, 'reason': 3, 'volume': 0.02, 'price': 2646.39, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 219352764, 'order': 285371127, 'time': 1733095532, 'time_msc': 1733095532774, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285364669, 'reason': 5, 'volume': 0.01, 'price': 2645.806, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2645.806]', 'external_id': ''}
{'ticket': 219352815, 'order': 285371177, 'time': 1733095533, 'time_msc': 1733095533450, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285371177, 'reason': 3, 'volume': 0.01, 'price': 2645.651, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219355125, 'order': 285374205, 'time': 1733095618, 'time_msc': 1733095618244, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285371177, 'reason': 5, 'volume': 0.01, 'price': 2644.651, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2644.651]', 'external_id': ''}
{'ticket': 219355342, 'order': 285374396, 'time': 1733095618, 'time_msc': 1733095618699, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285374396, 'reason': 3, 'volume': 0.01, 'price': 2644.183, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219363264, 'order': 285385119, 'time': 1733096012, 'time_msc': 1733096012635, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285385119, 'reason': 3, 'volume': 0.04, 'price': 2643.437, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 2', 'external_id': ''}
{'ticket': 219367654, 'order': 285391286, 'time': 1733096362, 'time_msc': 1733096362307, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285339690, 'reason': 5, 'volume': 0.01, 'price': 2646.152, 'commission': 0.0, 'swap': 0.0, 'profit': -3.3, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2646.152]', 'external_id': ''}
{'ticket': 219367656, 'order': 285391288, 'time': 1733096362, 'time_msc': 1733096362307, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285369577, 'reason': 5, 'volume': 0.02, 'price': 2646.152, 'commission': 0.0, 'swap': 0.0, 'profit': -0.5, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2646.152]', 'external_id': ''}
{'ticket': 219367657, 'order': 285391289, 'time': 1733096362, 'time_msc': 1733096362308, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285385119, 'reason': 5, 'volume': 0.04, 'price': 2646.152, 'commission': 0.0, 'swap': 0.0, 'profit': 10.9, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2646.152]', 'external_id': ''}
{'ticket': 219367921, 'order': 285391564, 'time': 1733096363, 'time_msc': 1733096363986, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285391564, 'reason': 3, 'volume': 0.01, 'price': 2646.427, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219375377, 'order': 285401732, 'time': 1733097074, 'time_msc': 1733097074023, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285401732, 'reason': 3, 'volume': 0.02, 'price': 2647.273, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 219375788, 'order': 285402187, 'time': 1733097086, 'time_msc': 1733097086982, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285391564, 'reason': 5, 'volume': 0.01, 'price': 2647.427, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2647.427]', 'external_id': ''}
{'ticket': 219375955, 'order': 285402379, 'time': 1733097088, 'time_msc': 1733097088632, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285402379, 'reason': 3, 'volume': 0.01, 'price': 2647.722, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219393235, 'order': 285423621, 'time': 1733098248, 'time_msc': 1733098248511, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285374396, 'reason': 5, 'volume': 0.01, 'price': 2645.243, 'commission': 0.0, 'swap': 0.0, 'profit': -1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2645.243]', 'external_id': ''}
{'ticket': 219393237, 'order': 285423625, 'time': 1733098248, 'time_msc': 1733098248511, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285401732, 'reason': 5, 'volume': 0.02, 'price': 2645.243, 'commission': 0.0, 'swap': 0.0, 'profit': 4.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2645.243]', 'external_id': ''}
{'ticket': 219393541, 'order': 285423954, 'time': 1733098249, 'time_msc': 1733098249813, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285423954, 'reason': 3, 'volume': 0.01, 'price': 2644.991, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219399586, 'order': 285430786, 'time': 1733098510, 'time_msc': 1733098510236, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285430786, 'reason': 3, 'volume': 0.02, 'price': 2644.568, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 219406101, 'order': 285438906, 'time': 1733098944, 'time_msc': 1733098944253, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285423954, 'reason': 5, 'volume': 0.01, 'price': 2643.991, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2643.991]', 'external_id': ''}
{'ticket': 219406810, 'order': 285439580, 'time': 1733098944, 'time_msc': 1733098944803, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285439580, 'reason': 3, 'volume': 0.01, 'price': 2643.407, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219423123, 'order': 285458467, 'time': 1733099703, 'time_msc': 1733099703241, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285439580, 'reason': 5, 'volume': 0.01, 'price': 2642.407, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2642.407]', 'external_id': ''}
{'ticket': 219424794, 'order': 285459810, 'time': 1733099704, 'time_msc': 1733099704318, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285459810, 'reason': 3, 'volume': 0.01, 'price': 2641.73, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219425349, 'order': 285460337, 'time': 1733099705, 'time_msc': 1733099705760, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285460337, 'reason': 3, 'volume': 0.04, 'price': 2641.0280000000002, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 2', 'external_id': ''}
{'ticket': 219427030, 'order': 285462344, 'time': 1733099724, 'time_msc': 1733099724881, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285459810, 'reason': 5, 'volume': 0.01, 'price': 2640.73, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2640.730]', 'external_id': ''}
{'ticket': 219427747, 'order': 285462741, 'time': 1733099727, 'time_msc': 1733099727012, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285462741, 'reason': 3, 'volume': 0.01, 'price': 2640.198, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219437952, 'order': 285474628, 'time': 1733100050, 'time_msc': 1733100050529, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285462741, 'reason': 5, 'volume': 0.01, 'price': 2639.198, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2639.198]', 'external_id': ''}
{'ticket': 219439114, 'order': 285475715, 'time': 1733100051, 'time_msc': 1733100051479, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285475715, 'reason': 3, 'volume': 0.01, 'price': 2638.503, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219442237, 'order': 285478959, 'time': 1733100123, 'time_msc': 1733100123656, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285478959, 'reason': 3, 'volume': 0.08, 'price': 2638.012, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 3', 'external_id': ''}
{'ticket': 219444638, 'order': 285481691, 'time': 1733100202, 'time_msc': 1733100202128, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285475715, 'reason': 5, 'volume': 0.01, 'price': 2637.503, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2637.503]', 'external_id': ''}
{'ticket': 219444990, 'order': 285482037, 'time': 1733100202, 'time_msc': 1733100202695, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285482037, 'reason': 3, 'volume': 0.01, 'price': 2637.137, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219446454, 'order': 285483441, 'time': 1733100216, 'time_msc': 1733100216475, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285482037, 'reason': 5, 'volume': 0.01, 'price': 2636.137, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2636.137]', 'external_id': ''}
{'ticket': 219448545, 'order': 285484867, 'time': 1733100217, 'time_msc': 1733100217034, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285484867, 'reason': 3, 'volume': 0.01, 'price': 2632.585, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219450235, 'order': 285486757, 'time': 1733100217, 'time_msc': 1733100217552, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285484867, 'reason': 5, 'volume': 0.01, 'price': 2631.585, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2631.585]', 'external_id': ''}
{'ticket': 219450822, 'order': 285487183, 'time': 1733100217, 'time_msc': 1733100217773, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285487183, 'reason': 3, 'volume': 0.16, 'price': 2631.547, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 4', 'external_id': ''}
{'ticket': 219451110, 'order': 285487747, 'time': 1733100219, 'time_msc': 1733100219123, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285487747, 'reason': 3, 'volume': 0.01, 'price': 2632.125, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219453260, 'order': 285490184, 'time': 1733100241, 'time_msc': 1733100241074, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285487747, 'reason': 5, 'volume': 0.01, 'price': 2631.125, 'commission': 0.0, 'swap': 0.0, 'profit': 1.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2631.125]', 'external_id': ''}
{'ticket': 219453826, 'order': 285490756, 'time': 1733100241, 'time_msc': 1733100241467, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285490756, 'reason': 3, 'volume': 0.01, 'price': 2630.327, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219458532, 'order': 285495813, 'time': 1733100308, 'time_msc': 1733100308912, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285495813, 'reason': 3, 'volume': 0.02, 'price': 2633.46, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 219461299, 'order': 285499266, 'time': 1733100382, 'time_msc': 1733100382400, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285490756, 'reason': 5, 'volume': 0.01, 'price': 2631.416, 'commission': 0.0, 'swap': 0.0, 'profit': -1.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2631.416]', 'external_id': ''}
{'ticket': 219461305, 'order': 285499267, 'time': 1733100382, 'time_msc': 1733100382401, 'type': 0, 'entry': 1, 'magic': 626, 'position_id': 285495813, 'reason': 5, 'volume': 0.02, 'price': 2631.416, 'commission': 0.0, 'swap': 0.0, 'profit': 4.1, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2631.416]', 'external_id': ''}
{'ticket': 219461403, 'order': 285499320, 'time': 1733100383, 'time_msc': 1733100383298, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285499320, 'reason': 3, 'volume': 0.01, 'price': 2631.28, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
{'ticket': 219465173, 'order': 285503615, 'time': 1733100463, 'time_msc': 1733100463120, 'type': 1, 'entry': 0, 'magic': 626, 'position_id': 285503615, 'reason': 3, 'volume': 0.02, 'price': 2634.522, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DCA NGHICH 1', 'external_id': ''}
{'ticket': 219472201, 'order': 285511408, 'time': 1733100625, 'time_msc': 1733100625026, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285402379, 'reason': 5, 'volume': 0.01, 'price': 2636.801, 'commission': 0.0, 'swap': 0.0, 'profit': -10.9, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2636.801]', 'external_id': ''}
{'ticket': 219472204, 'order': 285511414, 'time': 1733100625, 'time_msc': 1733100625026, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285460337, 'reason': 5, 'volume': 0.04, 'price': 2636.801, 'commission': 0.0, 'swap': 0.0, 'profit': -16.9, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2636.801]', 'external_id': ''}
{'ticket': 219472206, 'order': 285511412, 'time': 1733100625, 'time_msc': 1733100625026, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285430786, 'reason': 5, 'volume': 0.02, 'price': 2636.801, 'commission': 0.0, 'swap': 0.0, 'profit': -15.5, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2636.801]', 'external_id': ''}
{'ticket': 219472208, 'order': 285511416, 'time': 1733100625, 'time_msc': 1733100625027, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285478959, 'reason': 5, 'volume': 0.08, 'price': 2636.801, 'commission': 0.0, 'swap': 0.0, 'profit': -9.7, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2636.801]', 'external_id': ''}
{'ticket': 219472209, 'order': 285511418, 'time': 1733100625, 'time_msc': 1733100625027, 'type': 1, 'entry': 1, 'magic': 626, 'position_id': 285487183, 'reason': 5, 'volume': 0.16, 'price': 2636.801, 'commission': 0.0, 'swap': 0.0, 'profit': 84.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': '[tp 2636.801]', 'external_id': ''}
{'ticket': 219472487, 'order': 285511769, 'time': 1733100625, 'time_msc': 1733100625441, 'type': 0, 'entry': 0, 'magic': 626, 'position_id': 285511769, 'reason': 3, 'volume': 0.01, 'price': 2637.363, 'commission': 0.0, 'swap': 0.0, 'profit': 0.0, 'fee': 0.0, 'symbol': 'XAUUSDc', 'comment': 'ID: 626 / LENH DAU TIEN', 'external_id': ''}
